s,x,y,psi,kappa,vx,ax
3.599758077461804362e+01,1.417762798321845992e+02,3.349144797599158210e+02,-1.929783072686473977e+00,2.370578973415814888e-03,3.597072223043045369e+01,4.594244740845271124e+00
3.799790969804308105e+01,1.436506743929901404e+02,3.342159378268056003e+02,-1.925389090531255842e+00,2.021298380202837461e-03,3.622524783025246364e+01,4.557307354247726039e+00
3.999829092643062722e+01,1.455279271005374255e+02,3.335249621898315695e+02,-1.921697178199075484e+00,1.670923536913958111e-03,3.647597241339072838e+01,4.520842406471905939e+00
4.199728117857880960e+01,1.474061704598062477e+02,3.328407371453133123e+02,-1.918709507953902493e+00,1.317988091604796203e-03,3.672299956188989256e+01,4.484838358296883598e+00
4.399749821030049901e+01,1.492873647602276321e+02,3.321610488505401690e+02,-1.916424348994690385e+00,9.656852204368507201e-04,3.696642833431361197e+01,4.449284151696137002e+00
4.599802162232917624e+01,1.511701569692251041e+02,3.314848924930212206e+02,-1.914846058783019833e+00,6.130972213042306393e-04,3.720635353895700348e+01,4.414169181313173596e+00
4.799702166610128273e+01,1.530523418624327689e+02,3.308115566163729113e+02,-1.913974535502976915e+00,2.589313732100597038e-04,3.744286598615364170e+01,4.379483268098942617e+00
4.999707789915409251e+01,1.549357430145465742e+02,3.301384852712765792e+02,-1.913808311586786770e+00,-9.400761562867016280e-05,3.767564352038753839e+01,4.345273171784059585e+00
5.199693787772933007e+01,1.568181263792700406e+02,3.294631536474655036e+02,-1.914346977659471261e+00,-4.462624109522737880e-04,3.790296818675093249e+01,4.311779830235371591e+00
5.399547875956633192e+01,1.586987950403112109e+02,3.287869502433396178e+02,-1.915588265059639195e+00,-7.975833151659863368e-04,3.812763053085287623e+01,4.278620235232792446e+00
5.599490321212527277e+01,1.605790230075467662e+02,3.281069201464204639e+02,-1.917529847847023516e+00,-1.147165169337648625e-03,3.834870759806261731e+01,4.245924461919526216e+00
5.799444153157755721e+01,1.624576019935546469e+02,3.274220154199893500e+02,-1.920168074138669301e+00,-1.494600607833185702e-03,3.856630219498924106e+01,4.213680688215646342e+00
5.999269473232170213e+01,1.643327287750205699e+02,3.267314247976134993e+02,-1.923494363261521123e+00,-1.839246328209710388e-03,3.878051198267551314e+01,4.181877645435282176e+00
6.199167630723658817e+01,1.662057971478402862e+02,3.260331825705950450e+02,-1.927506648172948589e+00,-2.181283733110018011e-03,3.899142989730639641e+01,4.150504574369155542e+00
6.399062377572024474e+01,1.680755827769298207e+02,3.253262931287390529e+02,-1.932195613354058095e+00,-2.519174253348909886e-03,3.919914451935671451e+01,4.005985358511953365e+00
6.598866405692942294e+01,1.699407523397627529e+02,3.246098383379699044e+02,-1.937548981045113861e+00,-2.852180668819570639e-03,3.939798259507158917e+01,3.528674400294757429e+00
6.798724442622280151e+01,1.718021287654532898e+02,3.238821012326850450e+02,-1.943564229484622929e+00,-3.183353591714394373e-03,3.957130146128123016e+01,-4.358955250488879329e+00
6.998565334085151335e+01,1.736585011894841273e+02,3.231421555499721876e+02,-1.950228920054141168e+00,-3.508629046527432602e-03,3.934513729296963902e+01,-4.284501038313431209e+00
7.198355045208177216e+01,1.755089954122673817e+02,3.223889862472865389e+02,-1.957528803901795733e+00,-3.826231318841321651e-03,3.912140398075417380e+01,-3.949711904037848775e+00
7.398176473873131442e+01,1.773538073167336790e+02,3.216211780860185172e+02,-1.965455262325270125e+00,-4.140716404473573573e-03,3.891354612575837280e+01,-3.623670119695685976e+00
7.597974062344066226e+01,1.791918325606963833e+02,3.208378704590698476e+02,-1.973991852176421036e+00,-4.448475663427970024e-03,3.872139637032609016e+01,-3.308291113145148010e+00
7.797754684674458758e+01,1.810225305562406390e+02,3.200380113746167581e+02,-1.983126031488742225e+00,-4.749185104048643351e-03,3.854466207199671857e+01,-2.997373291144078689e+00
7.997540517291730566e+01,1.828454821875589005e+02,3.192205242240561347e+02,-1.992852190425140835e+00,-5.051103213253803868e-03,3.838334587664106579e+01,-2.730731979493424610e+00
8.197307692494395326e+01,1.846598225783713758e+02,3.183845449329779171e+02,-2.003157339433992767e+00,-5.343104137380726149e-03,3.823454671931727233e+01,-2.488894073993726419e+00
8.397080946872951301e+01,1.864651134980753966e+02,3.175290567613857320e+02,-2.014026454188180715e+00,-5.629891177619559400e-03,3.809647718866620636e+01,-2.209777318574003946e+00
8.596613474616876260e+01,1.882539361301630549e+02,3.166450677604818793e+02,-2.025340008724922480e+00,-5.925127371322588647e-03,3.796344984386026766e+01,-1.935256543026181442e+00
8.796351829964926594e+01,1.900385026856736204e+02,3.157479260388639659e+02,-2.037330033065662072e+00,-6.200164800677008398e-03,3.785137169717513217e+01,-1.642006390411412831e+00
8.996105285509861460e+01,1.918119650460724870e+02,3.148287005189491197e+02,-2.049853098630667780e+00,-6.469523837520104077e-03,3.775335094051965257e+01,-1.406158345004895116e+00
9.195791724529057376e+01,1.935728516248475728e+02,3.138870286814672568e+02,-2.062869785957323732e+00,-6.665608160796543565e-03,3.766634783486691163e+01,-1.393141493698809574e+00
9.395515330637508100e+01,1.953215187486705702e+02,3.129220855879343048e+02,-2.075927627922039331e+00,-6.583343485661419248e-03,3.757908441108833841e+01,-1.428019042300971320e+00
9.595248115963462965e+01,1.970575858087479162e+02,3.119344673842134625e+02,-2.088736525839500313e+00,-6.430811696548337925e-03,3.748936302798042419e+01,-1.541000647005990487e+00
9.794865699503075973e+01,1.987800573143926499e+02,3.109256017449624210e+02,-2.101150371445915432e+00,-6.266501612712437053e-03,3.739313252081319661e+01,-1.684171784143153605e+00
9.994539825242097209e+01,2.004905161026384803e+02,3.098954044907063121e+02,-2.113458144183098408e+00,-6.365295329942716358e-03,3.728857389716207393e+01,-1.778407363957017928e+00
1.019420183219231859e+02,2.021880479845458751e+02,3.088442730946159145e+02,-2.126037587317202160e+00,-6.538761184709963176e-03,3.717793857008798852e+01,-1.839731823483313544e+00
1.039368431969639488e+02,2.038707175776498275e+02,3.077728491250666139e+02,-2.138865504047319455e+00,-6.625791259089009594e-03,3.706337665215820465e+01,-1.884075701486851662e+00
1.059333824858860709e+02,2.055411778792249038e+02,3.066793540345100268e+02,-2.151714406918469713e+00,-6.556698768161678056e-03,3.694610985187721752e+01,-1.956791573571330156e+00
1.079297821529537060e+02,2.071977940519625463e+02,3.055652469988568782e+02,-2.164369244863081132e+00,-6.449126134648977202e-03,3.682271689415781424e+01,-1.986677664443884161e+00
1.099241672589948848e+02,2.088389843546598001e+02,3.044320804879100706e+02,-2.176835595471211082e+00,-6.404825896379949708e-03,3.669475608242714060e+01,-1.935339095159664513e+00
1.119199467283444562e+02,2.104674222526252549e+02,3.032782496065643159e+02,-2.189332623666048860e+00,-6.472827889147700353e-03,3.656746846986075639e+01,-1.773648473154439742e+00
1.139150255006322254e+02,2.120810017003327630e+02,3.021049207210555778e+02,-2.202150851049156977e+00,-6.771737333608950256e-03,3.644706148739075502e+01,-1.550336208213130451e+00
1.159063679877476858e+02,2.136727525590630705e+02,3.009083530862256453e+02,-2.215247441572300691e+00,-7.138711866433391021e-03,3.631941225699731746e+01,-1.302425216114429851e+00
1.179008540279953081e+02,2.152549629630639743e+02,2.996940282523307246e+02,-2.229460705786588282e+00,-7.490444950477340678e-03,3.622359111483739724e+01,-1.171636085098311852e+00
1.198971492754777728e+02,2.168212147159054553e+02,2.984562681132722446e+02,-2.244325250725291099e+00,-7.736392318724902295e-03,3.613538623640648950e+01,-1.109813729731269127e+00
1.218910377151910183e+02,2.183672680759833611e+02,2.971971771245768537e+02,-2.259547280379305079e+00,-7.827629563908993296e-03,3.605050473589835747e+01,-1.118091088592978011e+00
1.238842733998788930e+02,2.198939232724828230e+02,2.959156497523704274e+02,-2.274775242003846731e+00,-7.841782256342190796e-03,3.596410485411532676e+01,-1.097595906097076801e+00
1.258825950385859898e+02,2.214050207298162150e+02,2.946080283063220691e+02,-2.290238896417379433e+00,-7.953211736879408147e-03,3.588095005780249380e+01,-1.228220467289842022e+00
1.278745586974568482e+02,2.228900207361567425e+02,2.932803633638645238e+02,-2.305341579509841310e+00,-7.704361512719461354e-03,3.577218532690582009e+01,-1.419429574509048830e+00
1.298645670510908587e+02,2.243556903108492975e+02,2.919342779485384085e+02,-2.319890513924663278e+00,-7.216710108970516950e-03,3.567669005311623920e+01,-1.751606684684554160e+00
1.318640337443472959e+02,2.258093438482275417e+02,2.905614128966452654e+02,-2.333626259951476989e+00,-6.749837863239457197e-03,3.556542890331938622e+01,-2.405990828357930322e+00
1.338613589570015847e+02,2.272434261126298054e+02,2.891711913085409265e+02,-2.346373435844094413e+00,-6.168429367066699531e-03,3.541674065672054894e+01,-3.096817678679586461e+00
