s,x,y,psi,kappa,vx,ax
7.395363791289717881e+01,1.770206353715161072e+02,3.219995806745125719e+02,-1.939330907903000334e+00,-4.876484038430697367e-03,3.515747250646717958e+01,-3.907632508966643936e+00
7.595238488351601802e+01,1.788816543686938019e+02,3.212700584863587210e+02,-1.949629161429123458e+00,-5.426193386957373424e-03,3.493461228872904201e+01,-3.448255807457840216e+00
7.795113185413485724e+01,1.807339987389478608e+02,3.205206655857003852e+02,-1.961013966991242752e+00,-5.967192656517885697e-03,3.473676372470048790e+01,-3.000170300776377807e+00
7.994987882475369645e+01,1.825778297860059354e+02,3.197490078830393259e+02,-1.973473181161877976e+00,-6.497791917372874003e-03,3.456370338180839497e+01,-2.561659968407323351e+00
8.194862579537254987e+01,1.844116882391842864e+02,3.189533820521396024e+02,-1.986983878611532583e+00,-7.017365487306574667e-03,3.441524910940517401e+01,-2.137396139059593025e+00
8.394737276599138909e+01,1.862330587363612722e+02,3.181326435576597191e+02,-2.001507707417491844e+00,-7.518859984797284651e-03,3.429089008973809172e+01,-1.730860614890097127e+00
8.594611973661022830e+01,1.880430165211062956e+02,3.172841126981243178e+02,-2.017019704081232323e+00,-7.996613720583843968e-03,3.418985285615233494e+01,-1.332247268883636204e+00
8.794486670722906752e+01,1.898392630391629439e+02,3.164067220883601408e+02,-2.033469546782086912e+00,-8.458901358371387694e-03,3.411188045153411252e+01,-9.036254921485191716e-01
8.994361367784792094e+01,1.916186750136039336e+02,3.154999749072801478e+02,-2.050845764459176657e+00,-8.942973603889526821e-03,3.405889238524564178e+01,-7.256413112580716307e-01
9.194236064846676015e+01,1.933835067062740336e+02,3.145605951185299318e+02,-2.069111899967484458e+00,-9.156758440058051715e-03,3.401628145115920177e+01,-7.207429434474703633e-01
9.394110761908559937e+01,1.951305144188247027e+02,3.135894967475595081e+02,-2.087016367326357091e+00,-8.759212883566833141e-03,3.397390525410430939e+01,-3.217961902322392653e-01
9.593985458970443858e+01,1.968597791361427198e+02,3.125882978641141108e+02,-2.104028316157571687e+00,-8.241504822552724041e-03,3.395496811799548453e+01,1.740175718417744377e-01
9.793860156032327779e+01,1.985745271522988276e+02,3.115573787530001937e+02,-2.120016761656946525e+00,-7.765939442885363281e-03,3.396521005504303048e+01,6.132281270085653269e-01
9.993734853094213122e+01,2.002713907677254213e+02,3.105009287528256436e+02,-2.135192358372889121e+00,-7.429422792693654402e-03,3.400127747314076032e+01,9.088563567366114704e-01
1.019360955015609704e+02,2.019536473936791765e+02,3.094185562557980234e+02,-2.149743703274361373e+00,-7.113218294164501930e-03,3.405466220042447389e+01,1.177649740738616835e+00
1.039348424721798096e+02,2.036182507301186604e+02,3.083137392881361052e+02,-2.163662680210882261e+00,-6.826041871622991371e-03,3.412371118868113484e+01,1.412886071352212891e+00
1.059335894427986489e+02,2.052703352892925750e+02,3.071844592561205332e+02,-2.177035029881452921e+00,-6.546170149846385761e-03,3.420636883386501381e+01,1.636561903318059841e+00
1.079323364134175023e+02,2.069068401294625232e+02,3.060340907072688879e+02,-2.189852961571889800e+00,-6.246244954168746373e-03,3.430186314314990881e+01,1.875632074618670986e+00
1.099310833840363415e+02,2.085239292058006413e+02,3.048669566511157427e+02,-2.201980224201217862e+00,-5.919082468763398747e-03,3.441098142956206374e+01,2.137528535135571950e+00
1.119298303546551807e+02,2.101351530285251670e+02,3.036747991053015312e+02,-2.213530701765131337e+00,-5.608878278404229659e-03,3.453491566971160864e+01,2.380177705013330591e+00
1.139285773252740199e+02,2.117289913772991383e+02,3.024676122211101301e+02,-2.224353427702362218e+00,-5.129532967509065934e-03,3.467239746929756450e+01,2.785740304276628887e+00
1.159273242958928734e+02,2.133053224891311572e+02,3.012481385402780347e+02,-2.233899363892517531e+00,-4.464912838271844001e-03,3.483261584000202049e+01,3.371320293327443096e+00
1.179260712665117126e+02,2.148781323280762479e+02,3.000084049948756046e+02,-2.242680093044269629e+00,-4.294308059778856497e-03,3.502553295388533883e+01,3.154945986224398258e+00
1.199248182371305518e+02,2.164371969876040112e+02,2.987575448858016784e+02,-2.251276853842320236e+00,-4.455018768541250430e-03,3.520511093816595150e+01,-4.465173959765454725e+00
1.219235652077493910e+02,2.179828835823194879e+02,2.974946083351528046e+02,-2.260580335556474196e+00,-4.856731689969097897e-03,3.495068426108188930e+01,-4.203090134482614815e+00
1.239223121783682444e+02,2.195186999469776765e+02,2.962147225248927498e+02,-2.270634534275031591e+00,-5.204323184991578762e-03,3.470948721849354968e+01,-3.952711115365286521e+00
1.259210591489870836e+02,2.210421657440818137e+02,2.949180287312052542e+02,-2.281390090541554283e+00,-5.544102306960772310e-03,3.448111895277807548e+01,-3.708534840421774614e+00
1.279198061196059228e+02,2.225489500305666297e+02,2.936064587077659098e+02,-2.292801226098350131e+00,-5.880824576418492572e-03,3.426547414935588876e+01,-3.464110484610487539e+00
1.299185530902247763e+02,2.240386991318300431e+02,2.922786510336146648e+02,-2.304875325359572180e+00,-6.220381127645021810e-03,3.406280901520261040e+01,-3.221198515001743701e+00
1.319173000608436155e+02,2.255158716433467418e+02,2.909287287898120553e+02,-2.317665795615535540e+00,-6.560157040439211495e-03,3.387326728349252392e+01,-2.947494637176059307e+00
1.339160470314624547e+02,2.269737763348011015e+02,2.895608708140582053e+02,-2.331138023571168283e+00,-6.933497019188746349e-03,3.369889678468693006e+01,-2.612630775172172903e+00
1.359147940020812939e+02,2.284109756260927497e+02,2.881745000486523622e+02,-2.345395169680065450e+00,-7.371801064207301676e-03,3.354357865241186687e+01,-2.291033573260843337e+00
1.379135409727001331e+02,2.298281534015966656e+02,2.867665961900025877e+02,-2.360568994154275124e+00,-7.793588027732880827e-03,3.340678487945613284e+01,-9.600627507984897946e-01
1.399122879433189723e+02,2.312223122252766530e+02,2.853366615159710022e+02,-2.377658437830718618e+00,-9.296162177104895161e-03,3.334929430966619179e+01,-6.956055127169549213e-01
1.419110349139378116e+02,2.325898052584648212e+02,2.838814972634073683e+02,-2.396897423692193385e+00,-9.614695805587521529e-03,3.330757799855997092e+01,-6.911379274457674082e-01
1.439097818845566508e+02,2.339308663811068811e+02,2.823984372080921617e+02,-2.415868093122490734e+00,-9.284749978352855454e-03,3.326607780386248692e+01,-3.677423453662652109e-01
