s,x,y,psi,kappa,vx,ax
5.379907353393615210e+01,1.618290586783000720e+02,3.180548217412109580e+02,-1.907768077027694131e+00,-2.518653588803836780e-04,2.905213721168438923e+01,1.850295441497601612e+00
5.580979536025190413e+01,1.637531581865505927e+02,3.174710038370895973e+02,-1.908459338703186070e+00,-2.790911199267618551e-04,2.934836866769949637e+01,1.856840514380651452e+00
5.780048144534326582e+01,1.656310377552977968e+02,3.168103984975273306e+02,-1.909796333032462989e+00,-1.076589726138159125e-03,2.955091413320243632e+01,1.944547859955465530e+00
5.979110222607886982e+01,1.675075353739133277e+02,3.161460734415293814e+02,-1.911896422063250167e+00,-4.102091731328052137e-04,2.975024407700013285e+01,2.028871985054538918e+00
6.178117740248173817e+01,1.693830299609763017e+02,3.154805516450174991e+02,-1.910883670892157271e+00,1.162852369200212746e-03,2.994683771743243028e+01,2.109880859943888076e+00
6.377123605036981502e+01,1.712594635063101691e+02,3.148177314793768460e+02,-1.910184794686712761e+00,-5.454211532333302481e-04,3.014111457844661857e+01,2.188281185943734108e+00
6.578132586840041540e+01,1.731797693309199246e+02,3.142236888744063208e+02,-1.913560678123915615e+00,-1.842072977872514453e-03,3.039274355037242970e+01,2.196334739860942520e+00
6.777074102520467136e+01,1.750520646538271308e+02,3.135511690680494326e+02,-1.917488630943886774e+00,-1.892373708254017212e-03,3.057915486643383218e+01,2.273128899672305359e+00
6.975998862535189460e+01,1.769217305416793806e+02,3.128718639212316361e+02,-1.920654517004109163e+00,-1.259228402506015103e-03,3.076455083945033664e+01,2.348435091409749820e+00
7.174884933719094704e+01,1.787892571619788953e+02,3.121878235323878243e+02,-1.922919666961093732e+00,-1.271741669134418724e-03,3.094926434742767185e+01,2.422347546147220143e+00
7.373705258605176027e+01,1.806543617546211067e+02,3.114991022409457742e+02,-1.926045268029771496e+00,-1.889312558565235710e-03,3.113359903843964815e+01,2.495881658218460419e+00
7.574163140021302354e+01,1.825549712475448416e+02,3.108619054286559162e+02,-1.931051207426693672e+00,-2.384073467496743148e-03,3.135298141973426311e+01,2.518746904822132926e+00
7.772872289739154894e+01,1.844125801920078516e+02,3.101563406707419404e+02,-1.936460261455018372e+00,-3.159539970983703434e-03,3.153431357596764428e+01,2.593559286080957538e+00
7.971532040306863109e+01,1.862652106502456206e+02,3.094391726048242504e+02,-1.943551005076298299e+00,-2.929041276393512527e-03,3.171631600534496442e+01,-2.340928892645173232e-01
8.170064862183032517e+01,1.881132587436360382e+02,3.087137441929685338e+02,-1.943943771222783834e+00,2.926858066564802779e-03,3.170906620535867049e+01,-1.175122168780438514e+00
8.368383560107659491e+01,1.899626009466802259e+02,3.079975291340011836e+02,-1.937206065147928591e+00,1.326072370071130178e-03,3.163766375893972693e+01,-2.997744563074406177e+00
8.567905623785132718e+01,1.918420625935736439e+02,3.073278058275018338e+02,-1.942834873505211224e+00,-5.069437505773883267e-03,3.146815339516050614e+01,-3.600903465535204795e+00
8.765866257278423745e+01,1.936822952772209305e+02,3.065981587132453683e+02,-1.953348134354921939e+00,-4.779454647693932162e-03,3.123145197937640560e+01,-5.210520072463761032e+00
8.963741285014167204e+01,1.955147747848051267e+02,3.058515185626868060e+02,-1.961402002646572829e+00,-3.791694475746402310e-03,3.088072381808412104e+01,-5.769195177787137752e+00
9.161526916723653358e+01,1.973405475811172209e+02,3.050909468650022518e+02,-1.969295477315182286e+00,-4.189071600391418813e-03,3.048345788563725733e+01,-5.752820457777643171e+00
9.359069430537027756e+01,1.991578241473434048e+02,3.043164726186803364e+02,-1.977655329627177050e+00,-4.130321556577847344e-03,3.007912937663331476e+01,-5.201886874545561312e+00
9.557655229054809354e+01,2.009910513744607670e+02,3.035529872743219357e+02,-1.987843648598741186e+00,-5.038382453686544166e-03,2.973639501414838193e+01,-4.839828020081675675e+00
9.755005878735943270e+01,2.027909200398156884e+02,3.027435426002211898e+02,-1.998912592205557281e+00,-5.221664494429347284e-03,2.938031907739264881e+01,-4.838914658564204885e+00
9.952117490784843312e+01,2.045802221441456936e+02,3.019166830354268996e+02,-2.006769984961861653e+00,-2.161243637696181209e-03,2.901421701082274041e+01,-4.885151673215403001e+00
1.014914524800949209e+02,2.063645196309156802e+02,3.010810538171704707e+02,-2.010647633021557024e+00,-2.033774723047807736e-03,2.863367650593408342e+01,-4.432200635417822276e+00
1.034585459229914335e+02,2.081420381252910943e+02,3.002385073108933398e+02,-2.017202575646818374e+00,-4.911617477778966630e-03,2.827743914496553401e+01,-2.953185822207213818e+00
1.054315934258427774e+02,2.099236055264234722e+02,2.993906075268797053e+02,-2.031843888580426860e+00,-8.386070298029502795e-03,2.806735876322986201e+01,-2.162585671820867361e+00
1.073974729451829120e+02,2.116763879531807220e+02,2.985004187553194583e+02,-2.049742202910084465e+00,-9.457540666091191275e-03,2.787677791135450178e+01,-2.088594287643477099e+00
1.093648094336828080e+02,2.134139940595379130e+02,2.975778474149162776e+02,-2.067844381986966074e+00,-8.606752861693779330e-03,2.768454373262018464e+01,-2.029614581146161889e+00
1.113364371807921884e+02,2.151388227578751753e+02,2.966227129036751649e+02,-2.084288883021191197e+00,-8.702310677130687885e-03,2.748699611732604708e+01,-6.644926823034347230e-01
1.133055618061271588e+02,2.168445581910213207e+02,2.956388844520585621e+02,-2.104056301359735315e+00,-1.152462857871583424e-02,2.739644457507988307e+01,6.047847578679690361e-01
1.152815093460083915e+02,2.185367469308650072e+02,2.946186560712001778e+02,-2.129515938024660215e+00,-1.318823524026960584e-02,2.744196489090289504e+01,9.217166129946470221e-01
1.172588114675402551e+02,2.201990371771780417e+02,2.935479017497860923e+02,-2.155948041382671931e+00,-1.325365117458813732e-02,2.746953065170990982e+01,-2.963034276960048174e+00
1.192383832675851210e+02,2.218345037230776597e+02,2.924325750313864773e+02,-2.182148697641152602e+00,-1.338118000821091926e-02,2.727305780998585760e+01,-2.844976290207818614e+00
1.212228306800644759e+02,2.234437103056339993e+02,2.912713318580789519e+02,-2.209444387237904817e+00,-1.418506260065366051e-02,2.708061433184700206e+01,-2.380089080885721575e+00
1.232134072491102899e+02,2.250251344050504940e+02,2.900624096542052257e+02,-2.238877260469141373e+00,-1.503986406526514573e-02,2.694723937434541483e+01,-1.915944139508637623e+00
1.252014650467997257e+02,2.265671027613136630e+02,2.888075361963470868e+02,-2.268253079820054197e+00,-1.425735122651438681e-02,2.681060239717706395e+01,-2.097729253700082452e+00
1.271909987998543272e+02,2.280741782296966278e+02,2.875087028401609359e+02,-2.295554219137300844e+00,-1.395095355916986871e-02,2.664538402409272777e+01,-1.598049820302815727e+00
1.291815856397565767e+02,2.295450730340415362e+02,2.861674704062617138e+02,-2.325299031819747064e+00,-1.612659094889406716e-02,2.651450807623991324e+01,-9.143033416291512783e-01
1.311724369982932217e+02,2.309733036408615021e+02,2.847805145794489476e+02,-2.357689930146770863e+00,-1.602490229595607968e-02,2.644034302783220269e+01,-1.547686559398176342e+00
1.331665545392033891e+02,2.323594527965430530e+02,2.833469542266319081e+02,-2.387812005536658511e+00,-1.452900474242911980e-02,2.633295327224959692e+01,-1.644427392837784829e+00
1.351571596744840917e+02,2.337008505968025815e+02,2.818761854664031716e+02,-2.416447865845511522e+00,-1.415357399265732355e-02,2.617571020588034258e+01,-1.289151021155739096e+00
1.371466389013316984e+02,2.349998084581079070e+02,2.803692892959218739e+02,-2.443601079525246966e+00,-1.332533272271302707e-02,2.603431541345076283e+01,-1.050045573303634683e+00
1.391380331950143727e+02,2.362590166408655818e+02,2.788265495299898475e+02,-2.470958221375723962e+00,-1.438014237767355243e-02,2.590662404208804759e+01,-1.103927435031168081e+00
1.411271248081579301e+02,2.374731072053064622e+02,2.772509640683871908e+02,-2.499735851989937085e+00,-1.419450378873228849e-02,2.580151045868768378e+01,-1.575748742895736854e+00
1.431148034886128926e+02,2.386416748729141091e+02,2.756430722365287238e+02,-2.526510185409887033e+00,-1.384800355538614788e-02,2.563087566559710950e+01,-9.263084926920833739e-01
1.451051104597729875e+02,2.397662848120119179e+02,2.740009472947746190e+02,-2.557649245812955829e+00,-1.816965553235607572e-02,2.552690145362009133e+01,3.075403664093065426e-02
1.470912546327294592e+02,2.408318089843962184e+02,2.723248127793392541e+02,-2.593327271741602935e+00,-1.710006346363858107e-02,2.552218344744461476e+01,-9.448877482228387192e-01
