s,x,y,psi,kappa,vx,ax
1.419787136874790860e+02,2.382408446515254923e+02,2.767044219353185781e+02,-2.446631333455265178e+00,-6.871219664615914845e-03,3.450874863368397172e+01,1.173559741062343509e+00
1.439784138802604900e+02,2.395092845739004019e+02,2.751612742732210108e+02,-2.460661435362963001e+00,-7.195947516005891942e-03,3.457668676353578974e+01,8.241238073659246099e-01
1.459781140730418656e+02,2.407589723593169992e+02,2.735955455356742618e+02,-2.475403218499886204e+00,-7.501999494904347185e-03,3.462431614655518075e+01,5.015520916618142477e-01
1.479778142658232696e+02,2.419831354636695551e+02,2.720136859719091831e+02,-2.490646170330228060e+00,-7.738883927609313367e-03,3.465327078711869291e+01,2.552232136369899651e-01
1.499775144586046736e+02,2.431804786249936683e+02,2.704160804208030413e+02,-2.506282293681301621e+00,-7.913952878031191296e-03,3.466799555879165951e+01,7.650161487985704389e-02
1.519772146513860491e+02,2.443560562283351487e+02,2.687946612885965578e+02,-2.522299551039040466e+00,-8.062234937439002880e-03,3.467240800193209793e+01,-7.042900016716616141e-02
1.539769148441674531e+02,2.455044134869571053e+02,2.671557775088272138e+02,-2.538539499115320286e+00,-8.175875777561077140e-03,3.466834583423359106e+01,-1.787281191580591400e-01
1.559766150369488571e+02,2.466239914123512165e+02,2.655010887427476973e+02,-2.554960225053765299e+00,-8.255957621885854844e-03,3.465803510837493917e+01,-2.506280467904548059e-01
1.579763152297302611e+02,2.477185013125395585e+02,2.638244206360826638e+02,-2.571590876729158204e+00,-8.342281690228459459e-03,3.464357134688026463e+01,-3.260459601929145967e-01
1.599760154225116366e+02,2.487836974825710001e+02,2.621315841035284393e+02,-2.588337262705874053e+00,-8.414836389962499982e-03,3.462474616986349218e+01,-3.853489439217636092e-01
1.619757156152930406e+02,2.498201197202547235e+02,2.604214119311990885e+02,-2.605116936593909305e+00,-8.315833047070715286e-03,3.460248376363436051e+01,-2.760101696292908136e-01
1.639754158080744446e+02,2.508284209620059926e+02,2.586934223498178085e+02,-2.621606816016599950e+00,-8.174249639371730658e-03,3.458652927707180424e+01,-1.293403866079747000e-01
1.659751160008558202e+02,2.518078324712559493e+02,2.569500540779883977e+02,-2.637837742241960548e+00,-8.063827660860009919e-03,3.457905035482721701e+01,-1.799052326190871826e-02
1.679748161936372242e+02,2.527592389880335588e+02,2.551906665077711409e+02,-2.653874030387703531e+00,-7.973174848998286143e-03,3.457800995048740589e+01,7.043588519534989267e-02
1.699745163864186281e+02,2.536822616764198699e+02,2.534167149386092888e+02,-2.669746155900690532e+00,-7.904676842091531291e-03,3.458208312757364666e+01,1.344790196776461388e-01
1.719742165792000037e+02,2.545773523741135307e+02,2.516279282277042455e+02,-2.685503728318622052e+00,-7.855014082190798011e-03,3.458985846871251368e+01,1.781983331856332453e-01
1.739739167719814077e+02,2.554442504746699569e+02,2.498252310022955101e+02,-2.701189101673565407e+00,-7.833079049366625107e-03,3.460015889223649310e+01,1.936382929550466980e-01
1.759736169647628117e+02,2.562820014421629935e+02,2.480109138023678383e+02,-2.716841878253478892e+00,-7.835372419904652885e-03,3.461134831860088212e+01,1.850832763492853972e-01
1.779733171575442157e+02,2.570924772490531609e+02,2.461808662205375242e+02,-2.732524667932591633e+00,-7.839235470755786736e-03,3.462204001150580268e+01,1.752813341578029205e-01
1.799730173503255912e+02,2.578735692208414321e+02,2.443396737918601502e+02,-2.748239165082374313e+00,-7.892765390723515545e-03,3.463216243311585885e+01,1.175333152920296775e-01
1.819727175431069952e+02,2.586246326043250860e+02,2.424885372218799091e+02,-2.764106366226354083e+00,-7.995934726356507607e-03,3.463894827474149452e+01,1.338036145715622814e-02
1.839724177358883992e+02,2.593474197237701446e+02,2.406221037321492702e+02,-2.780141496638144361e+00,-8.017768134735115196e-03,3.463972071196572955e+01,-8.288716350855953457e-03
1.859721179286697748e+02,2.600392515329498337e+02,2.387469733214749965e+02,-2.796050574040020109e+00,-7.767125801277916138e-03,3.463924221324158736e+01,2.356392223159027854e-01
1.879718181214511787e+02,2.607019827215251553e+02,2.368612866683405116e+02,-2.811003696854919909e+00,-7.188485793099132909e-03,3.465284283726519732e+01,7.909158091582508820e-01
1.899715183142325827e+02,2.613380024761110576e+02,2.349648822193904323e+02,-2.824802824170597582e+00,-6.609840254061847588e-03,3.469845393812665435e+01,1.331026175807227263e+00
1.919712185070139867e+02,2.619486741103906411e+02,2.330609411370796238e+02,-2.837439153309751383e+00,-6.028197378303649587e-03,3.477507745925255023e+01,1.862331673089552275e+00
1.939709186997953623e+02,2.625363009306707909e+02,2.311499664736236070e+02,-2.848899795159430148e+00,-5.434498180122143175e-03,3.488200427596463271e+01,2.396979783251061313e+00
1.959706188925767663e+02,2.631033103317552104e+02,2.292321107126998072e+02,-2.859166695948837766e+00,-4.831905723768422853e-03,3.501914767920166582e+01,2.934944089626328800e+00
1.979703190853581702e+02,2.636516646268615318e+02,2.273092125069173619e+02,-2.868222240129758571e+00,-4.225021822216477874e-03,3.518634281509506678e+01,3.474792025083512925e+00
1.999700192781395458e+02,2.641837527928554437e+02,2.253817617160405007e+02,-2.876060493512337946e+00,-3.614410407450909576e-03,3.538327013245471164e+01,4.019125647108553245e+00
2.019697194709209498e+02,2.647019524494828602e+02,2.234503094581506559e+02,-2.882675862143767809e+00,-3.001441748323323971e-03,3.560968825936184601e+01,4.569704293670777240e+00
2.039694196637023538e+02,2.652085202584810872e+02,2.215158982048507994e+02,-2.888063584153077734e+00,-2.387141447195342998e-03,3.586538686593172542e+01,4.609507579004959332e+00
2.059691198564837293e+02,2.657058557497211950e+02,2.195790637650881649e+02,-2.892222272984702691e+00,-1.772122752960822055e-03,3.612147894856569508e+01,4.572376329248637461e+00
2.079688200492651333e+02,2.661963023760356464e+02,2.176404459811110712e+02,-2.895198255875997440e+00,-1.207323488126845748e-03,3.637372685175125042e+01,4.535722311646308569e+00
2.099685202420465373e+02,2.666820505751894075e+02,2.157006549012369021e+02,-2.897101582080075399e+00,-7.601288850081555160e-04,3.662223606837537204e+01,4.499533784007527792e+00
2.119682204348279413e+02,2.671648271848499689e+02,2.137600943363912620e+02,-2.898318729344696365e+00,-4.571986195061193323e-04,3.686710745093011354e+01,4.463799497533031513e+00
2.139679206276093169e+02,2.676456944549610171e+02,2.118190966593095652e+02,-2.899136736650888224e+00,-3.729509763162327596e-04,3.710843749378212664e+01,4.428508667353047379e+00
2.159676208203907208e+02,2.681251167578911350e+02,2.098777186324129218e+02,-2.899819904632967571e+00,-3.213089863011248863e-04,3.734631859369294204e+01,4.393650945317174816e+00
2.179673210131721248e+02,2.686032928136025362e+02,2.079360070652117543e+02,-2.900435347469172420e+00,-2.942192526951099775e-04,3.758083929060585859e+01,4.359216394822949425e+00
2.199670212059535004e+02,2.690803131062667148e+02,2.059940685206555600e+02,-2.900996612954088505e+00,-2.671404718493126267e-04,3.781208449049789522e+01,4.325195467502355839e+00
2.219667213987349044e+02,2.695563035639266332e+02,2.040518443710939209e+02,-2.901503745173607207e+00,-2.400704794441545404e-04,3.804013567190467882e+01,4.291578981598968667e+00
2.239664215915163084e+02,2.700313688570701061e+02,2.021093620785085534e+02,-2.901956764690095447e+00,-2.130113603932320596e-04,3.826507107755838177e+01,4.258358101887576019e+00
