s,x,y,psi,kappa,vx,ax
7.998345280661207823e+01,1.759938340858639947e+02,3.092358380794158847e+02,-1.883204324953161590e+00,2.685001757098911569e-04,2.814429628967856800e+01,5.690506987506382508e+00
8.198303912677738481e+01,1.778969720670178276e+02,3.086212750265950717e+02,-1.883300913186170877e+00,-3.665572670253474112e-04,2.854573056509958207e+01,5.636140235055516534e+00
8.398262544694267717e+01,1.797992706082675625e+02,3.080054683394560016e+02,-1.884595590771491747e+00,-8.495040928923533723e-04,2.893784081994302682e+01,5.582841773430491372e+00
8.598221176710798375e+01,1.817003951167319258e+02,3.073865016370209560e+02,-1.886615753566763365e+00,-1.171308688692658919e-03,2.932107398094344930e+01,-5.511350548492173651e+00
8.798179808727329032e+01,1.836002439825561225e+02,3.067621636377277810e+02,-1.890512869764841453e+00,-2.731743056930132502e-03,2.894278039634682287e+01,-7.739565981320026822e+00
8.998138440743858268e+01,1.854964500065371737e+02,3.061280489237934148e+02,-1.896059922250588503e+00,-1.353290647740888536e-03,2.840303991742133150e+01,-7.837707680182728787e+00
9.198097072760388926e+01,1.873911852982495247e+02,3.054892272745018431e+02,-1.894477802981167969e+00,2.923061098580031526e-03,2.784579556114591625e+01,-5.917351105883625451e+00
9.398055704776919583e+01,1.892898772380310959e+02,3.048606932834539975e+02,-1.885396395818564663e+00,6.164396382764480639e-03,2.741758234759683788e+01,-3.912096315741929065e+00
9.598014336793448820e+01,1.911973768409146430e+02,3.042552959433429010e+02,-1.869683571471528749e+00,9.634098978643175840e-03,2.713076986071351016e+01,-2.084266828828039042e+00
9.797972968809979477e+01,1.931128490068169299e+02,3.036878323394179233e+02,-1.846689693297188795e+00,1.281025022535616474e-02,2.697671830223244172e+01,-1.787492272042510599e+00
9.997931600826510135e+01,1.950440812139493687e+02,3.031572206382212471e+02,-1.836302038440057238e+00,-2.549596385415089927e-03,2.684389763370528215e+01,-2.583871831627523541e+00
1.019789023284303937e+02,1.969706622675680876e+02,3.026184417583525601e+02,-1.853809487313509363e+00,-1.230037715334424825e-02,2.665073152154894132e+01,-4.436441731111006037e-01
