s,x,y,psi,kappa,vx,ax
6.795757574747166245e+02,-5.518178710145800636e+00,1.976124190655498269e+00,1.670383919740732637e+00,6.806279457042692022e-06,5.041603234895654140e+01,2.369786566472560363e+00
6.815745097025834411e+02,-7.507028483503155769e+00,1.777386526654336496e+00,1.670400285933515860e+00,9.570076777092709455e-06,5.050989556680595882e+01,2.354479474463253119e+00
6.835732619304502578e+02,-9.495871088228332368e+00,1.578611156002326821e+00,1.670422176198004038e+00,1.233378980325281640e-05,5.060298007390221642e+01,2.339288497384777177e+00
6.855720141583170744e+02,-1.148470864735542740e+01,1.379786770623500525e+00,1.670449590183186395e+00,1.509734926745768616e-05,5.069529473778889894e+01,2.324212458376530677e+00
6.875707663861838910e+02,-1.347354410033671712e+01,1.180901981099691023e+00,1.670482527730033695e+00,1.786067169738575667e-05,5.078684827994072748e+01,2.309250198124825904e+00
6.895695186140507076e+02,-1.546236847024152361e+01,9.819465904165906034e-01,1.670520988354946113e+00,2.062390047261350600e-05,5.087764927909038448e+01,2.294400574487148958e+00
6.915682708419175242e+02,-1.745118457982813709e+01,7.829092222828578640e-01,1.670564971692918732e+00,2.338695339362409102e-05,5.096770617445792340e+01,2.279662462125515265e+00
6.935670230697843408e+02,-1.943999579905196740e+01,5.837784456744495865e-01,1.670614477595760761e+00,2.614972506664071329e-05,5.105702726888623033e+01,2.265034752151564135e+00
6.955657752976510437e+02,-2.142879201151751545e+01,3.845441808410056672e-01,1.670669505418645784e+00,2.891239187192002198e-05,5.114562073188582048e+01,2.250516351780201152e+00
6.975645275255178603e+02,-2.341757675392343074e+01,1.851949818294604533e-01,1.670730054791075503e+00,3.167485844822258396e-05,5.123349460259227328e+01,2.236106183994734042e+00
6.995632797533846770e+02,-2.540635379139358818e+01,-1.428062050266797230e-02,1.670796125587529879e+00,3.443700804822278272e-05,5.132065679263919833e+01,2.221803187218644116e+00
7.015620319812514936e+02,-2.739511188479312054e+01,-2.138925892281115515e-01,1.670867716995105390e+00,3.719904066267147293e-05,5.140711508894983695e+01,2.207606314999528418e+00
7.035607842091183102e+02,-2.938385529726400947e+01,-4.136524413720058524e-01,1.670944828639329138e+00,3.996084290850912833e-05,5.149287715644999963e+01,2.193514535699208068e+00
7.055595364369851268e+02,-3.137258815597606443e+01,-6.135716809785178860e-01,1.671027460420962285e+00,4.272229500124699060e-05,5.157795054070512464e+01,2.179526832192272057e+00
7.075582886648519434e+02,-3.336129811528081746e+01,-8.136601548041654253e-01,1.671115611344352381e+00,4.548361841682614859e-05,5.166234267048392326e+01,2.165642201574967451e+00
7.095570408927187600e+02,-3.534999017538365962e+01,-1.013929452275278198e+00,1.671209281043883443e+00,4.824468087295740132e-05,5.174606086025123375e+01,2.151859654879328954e+00
7.115557931205855766e+02,-3.733866879495349167e+01,-1.214391109420825288e+00,1.671308469449612311e+00,5.100535829992517431e-05,5.182911231259240736e+01,2.138178216796178255e+00
7.135545453484523932e+02,-3.932732053734724076e+01,-1.415054856810329387e+00,1.671413175363307246e+00,5.376589818026750428e-05,5.191150412057151442e+01,2.124596925405289216e+00
7.155532975763192098e+02,-4.131595114842284033e+01,-1.615932357520245777e+00,1.671523398456098874e+00,5.652615326624170575e-05,5.199324327002556601e+01,2.111114831912380918e+00
7.175520498041860264e+02,-4.330456539079292355e+01,-1.817035176996995238e+00,1.671639138679374526e+00,5.928596795066663988e-05,5.207433664179692556e+01,2.097731000393275647e+00
7.195508020320528431e+02,-4.529314875117140105e+01,-2.018372929448336350e+00,1.671760394589290932e+00,6.204565497986684489e-05,5.215479101390587147e+01,2.084444507544200853e+00
7.215495542599196597e+02,-4.728170772776720554e+01,-2.219957352812170992e+00,1.671887166012936632e+00,6.480508426860606382e-05,5.223461306366530721e+01,2.071254442439257826e+00
7.235483064877864763e+02,-4.927024736362913870e+01,-2.421800039916460978e+00,1.672019452792409488e+00,6.756380969555797391e-05,5.231380936973948792e+01,2.058159906292553742e+00
7.255470587156532929e+02,-5.125875207879413153e+01,-2.623910487382286494e+00,1.672157252977073405e+00,7.032265627184252884e-05,5.239238641414857511e+01,2.045160012229207069e+00
7.275458109435201095e+02,-5.324722913169718197e+01,-2.826300509955932849e+00,1.672300567864763110e+00,7.308190157929837392e-05,5.247035058422074627e+01,2.032253885058514786e+00
7.295445631713869261e+02,-5.523568383368222356e+01,-3.028981728374877225e+00,1.672449395464328248e+00,7.583751696699176986e-05,5.254770817449356457e+01,2.019440661055764696e+00
7.315433153992537427e+02,-5.722409951522663363e+01,-3.231963511026559210e+00,1.672603730142065537e+00,7.859650419938176715e-05,5.262446538856616485e+01,2.006719487748143571e+00
7.335420676271205593e+02,-5.921248423232300695e+01,-3.435257760581847730e+00,1.672763591191682053e+00,8.136456773840021277e-05,5.270062834090385451e+01,1.994089523705763201e+00
7.355408198549873759e+02,-6.120084361459169742e+01,-3.638876150449943392e+00,1.672928953450101730e+00,8.409287661104745753e-05,5.277620305859662864e+01,1.981549938338945216e+00
7.375395720828541926e+02,-6.318915967491729191e+01,-3.842827815678991676e+00,1.673099767633013712e+00,8.686427396642762888e-05,5.285119548307297066e+01,1.969099911698916072e+00
7.395383243107210092e+02,-6.517744147313108272e+01,-4.047124847477065579e+00,1.673276273929487523e+00,8.975242389665177920e-05,5.292561147177039516e+01,1.956738634285102973e+00
7.415370765385878258e+02,-6.716569503293968069e+01,-4.251779220432085005e+00,1.673458168386495970e+00,9.216343880357572862e-05,5.299945679976404023e+01,1.944465306854928910e+00
7.435358287664546424e+02,-6.915390233133335585e+01,-4.456799021611188572e+00,1.673644935746565920e+00,9.530497133857139210e-05,5.307273716135457420e+01,1.932279140240777515e+00
7.455345809943214590e+02,-7.114207043694582921e+01,-4.662198155230272256e+00,1.673840467674278187e+00,1.003496377105006011e-04,5.314545817161670271e+01,1.920179355169004731e+00
7.475333332221882756e+02,-7.313020799594386290e+01,-4.867997891920749609e+00,1.674047426494144730e+00,1.070594829014826150e-04,5.321762536790942022e+01,1.908165182084636813e+00
7.495320854500550922e+02,-7.511828724415764214e+01,-5.074221582841708766e+00,1.674268476640973446e+00,1.140393696602560834e-04,5.328924421134921374e+01,1.896235860979710752e+00
7.515308376779219088e+02,-7.710632231898506461e+01,-5.280898628103456893e+00,1.674503094377971735e+00,1.207251807774621937e-04,5.336032008824725636e+01,1.884390641225139662e+00
7.535295899057887254e+02,-7.909431649897348393e+01,-5.488056358535682300e+00,1.674751145226487381e+00,1.274964028944468634e-04,5.343085831151174858e+01,1.872628781408266940e+00
7.555283421336555421e+02,-8.108224677431236671e+01,-5.695719536282125794e+00,1.675012764103997576e+00,1.342818686995082258e-04,5.350086412201637387e+01,-6.079379540841078011e+00
7.575270943615223587e+02,-8.307012381815376045e+01,-5.903916523399336036e+00,1.675287926162217111e+00,1.410522811490297476e-04,5.327325891101322952e+01,-8.137304492558792290e+00
7.595258465893891753e+02,-8.505794925218599190e+01,-6.112674697607539898e+00,1.675576627417358466e+00,1.478299057281860925e-04,5.296707660455866318e+01,-8.136645084163008690e+00
7.615245988172559919e+02,-8.704570391495869330e+01,-6.322019268207844434e+00,1.675878877388280230e+00,1.546098333754434119e-04,5.265913908387148012e+01,-8.136481876743474118e+00
7.635233510451228085e+02,-8.903339613453093193e+01,-6.531978345347337900e+00,1.676194680931798686e+00,1.613910936803263140e-04,5.234939642916852875e+01,-8.136481283058870417e+00
7.655221032729896251e+02,-9.102102579207627286e+01,-6.742579162950426586e+00,1.676524041778870711e+00,1.681753847612025893e-04,5.203781016064397846e+01,-8.136814480173130804e+00
7.675208555008564417e+02,-9.300857775457976118e+01,-6.953847370372615799e+00,1.676866962989722154e+00,1.749612744801300386e-04,5.172433406217282226e+01,-8.137653174707471848e+00
7.695196077287231446e+02,-9.499605773357932037e+01,-7.165810835513401145e+00,1.677223451086961248e+00,1.817494938652022439e-04,5.140891390945878925e+01,-8.139001500060984995e+00
7.715183599565899613e+02,-9.698346389243431531e+01,-7.378496638760991821e+00,1.677593510030034984e+00,1.885406896263744868e-04,5.109149375961158057e+01,-8.140864020703125092e+00
7.735171121844567779e+02,-9.897078530438176358e+01,-7.591930894359360416e+00,1.677977143282321393e+00,1.953334141412906867e-04,5.077201585905513781e+01,-8.143249777471192274e+00
7.755158644123235945e+02,-1.009580248862013150e+02,-7.806141207971066365e+00,1.678374357332506506e+00,2.021285916256764686e-04,5.045042038598442957e+01,-8.146163206828409997e+00
7.775146166401904111e+02,-1.029451790267191313e+02,-8.021154496778992282e+00,1.678785155797975825e+00,2.089268614915688492e-04,5.012664554312529930e+01,-8.149609608941563721e+00
7.795133688680572277e+02,-1.049322412193031226e+02,-8.236997372216553259e+00,1.679209543032923690e+00,2.157265864362237066e-04,4.980062743261263591e+01,-8.153598999742250442e+00
7.815121210959240443e+02,-1.069192114057730691e+02,-8.453697153345734350e+00,1.679647525186073409e+00,2.225288017280386611e-04,4.947229976815465591e+01,-8.158136396843325144e+00
7.835108733237908609e+02,-1.089060841138166325e+02,-8.671280580316620856e+00,1.680099105335208343e+00,2.293341879343082626e-04,4.914159396838172711e+01,-8.163227837989680324e+00
7.855096255516576775e+02,-1.108928575165181627e+02,-8.889774801058056397e+00,1.680564288895398661e+00,2.361409097597471089e-04,4.880843900492781273e+01,-8.168884405609782462e+00
7.875083777795244941e+02,-1.128795283744821063e+02,-9.109206818413271733e+00,1.681043081402708417e+00,2.429501038047916089e-04,4.847276107555624236e+01,-8.175111841883207831e+00
7.895071300073913108e+02,-1.148660892510432063e+02,-9.329603178207143799e+00,1.681535485190424950e+00,2.497624885576939192e-04,4.813448369177664432e+01,-8.181917050272479841e+00
7.915058822352581274e+02,-1.168525433032959597e+02,-9.550991611282563909e+00,1.682041506896372773e+00,2.565760360690188158e-04,4.779352749493391883e+01,-8.189312264737925062e+00
7.935046344631249440e+02,-1.188388838721970586e+02,-9.773398768417576932e+00,1.682561151148576073e+00,2.633919817490796276e-04,4.744980988519680665e+01,-8.197304103807418585e+00
7.955033866909917606e+02,-1.208251014445164486e+02,-9.996850980932912023e+00,1.683094419314704382e+00,2.702110735841065461e-04,4.710324509480579991e+01,-8.205900498681138799e+00
7.975021389188585772e+02,-1.228112045073765586e+02,-1.022137661620159754e+01,1.683641319437152006e+00,2.770310937992319020e-04,4.675374396403524457e+01,-8.215114952101782109e+00
7.995008911467253938e+02,-1.247971827068652289e+02,-1.044700192991941101e+01,1.684201854892785732e+00,2.838533711115515177e-04,4.640121351892826596e+01,-8.224955144949555930e+00
8.014996433745922104e+02,-1.267830243404899448e+02,-1.067375301656232622e+01,1.684776025836271174e+00,2.906786748907431149e-04,4.604555701898964060e+01,-8.235430227928606683e+00
8.034983956024590270e+02,-1.287687436091258633e+02,-1.090165894079080822e+01,1.685363841912840499e+00,2.975046092754658300e-04,4.568667368235509940e+01,-8.246555110125065369e+00
8.054971478303258436e+02,-1.307543261465651199e+02,-1.113074551188272210e+01,1.685965304887135474e+00,3.043325987005953792e-04,4.532445820261749247e+01,-8.258338745497237454e+00
8.074959000581926603e+02,-1.327397579587297685e+02,-1.136103856408136714e+01,1.686580413420815105e+00,3.111633823604046658e-04,4.495880075612267746e+01,-8.270791807013329944e+00
8.094946522860594769e+02,-1.347250593756880619e+02,-1.159256792696406002e+01,1.687209178943149368e+00,3.179944534471849027e-04,4.458958665796035348e+01,-8.283930706479265993e+00
8.114934045139262935e+02,-1.367102116533835670e+02,-1.182535890248357013e+01,1.687851601341614938e+00,3.248273806309173815e-04,4.421669581071856214e+01,-8.297765861436987578e+00
8.134921567417931101e+02,-1.386951984301329901e+02,-1.205943704211943412e+01,1.688507677304711407e+00,3.316624555056755337e-04,4.384000265070575608e+01,-8.312310380449218883e+00
8.154909089696599267e+02,-1.406800465959449582e+02,-1.229483301273271501e+01,1.689177419887801790e+00,3.384977451513603692e-04,4.345937568155576969e+01,-8.327581403960278905e+00
8.174896611975267433e+02,-1.426647326165047218e+02,-1.253157153854691153e+01,1.689860828597800513e+00,3.453355724633333013e-04,4.307467690955772355e+01,-8.343590254724233546e+00
8.194884134253935599e+02,-1.446492377529915814e+02,-1.276967787349063954e+01,1.690557895440838010e+00,3.521709441520641591e-04,4.268576169687861466e+01,-8.360359885916491152e+00
8.214871656532603765e+02,-1.466335958051439547e+02,-1.300918357987622542e+01,1.691268630529071615e+00,3.590104316289066547e-04,4.229247776788706403e+01,-8.377897068591057206e+00
8.234859178811271931e+02,-1.486177780606119825e+02,-1.325011273928032018e+01,1.691993055740585561e+00,3.658644718543518481e-04,4.189466547050890455e+01,-8.396204258875053839e+00
8.254846701089940098e+02,-1.506017636391672738e+02,-1.349249034692337723e+01,1.692731129828952241e+00,3.726660118228453415e-04,4.149215746318511577e+01,-8.415393315565932397e+00
8.274834223368608264e+02,-1.525855930164188692e+02,-1.373634875154460389e+01,1.693482802645624119e+00,3.795224971766968146e-04,4.108477283220661036e+01,-8.435334763443380623e+00
8.294821745647276430e+02,-1.545692322832040304e+02,-1.398171145817329730e+01,1.694248393203064751e+00,3.865424372589695108e-04,4.067232806677720447e+01,-8.455904905987301490e+00
8.314809267925944596e+02,-1.565526587257713800e+02,-1.422860355929714160e+01,1.695027494560942927e+00,3.929207469842967908e-04,4.025463641411518978e+01,-8.478189546583205782e+00
8.334796790204612762e+02,-1.585359222082722681e+02,-1.447705726275302318e+01,1.695819298490538252e+00,3.999551543319569517e-04,3.983144677693226754e+01,-8.500516824949809092e+00
8.354784312483280928e+02,-1.605189780255236371e+02,-1.472709595110164393e+01,1.696627742329338773e+00,4.089910677811552965e-04,3.940257984523110224e+01,-8.521230021158578083e+00
8.374771834761949094e+02,-1.625017628702330796e+02,-1.497874380903560798e+01,1.697447705565732434e+00,4.097554925311025281e-04,3.896793096229128395e+01,-8.553035827447434514e+00
8.394759357040617260e+02,-1.644844012529924555e+02,-1.523202239679937264e+01,1.698261827945581004e+00,3.966476547724571999e-04,3.852672896381977097e+01,-8.601989717231150578e+00
8.414746879319284290e+02,-1.664668556901541479e+02,-1.548686529212666407e+01,1.699013023427814240e+00,3.550160476410825841e-04,3.807784595311064635e+01,-8.684383194610276746e+00
8.434734401597952456e+02,-1.684490702437232414e+02,-1.574310884257024767e+01,1.699683975307207717e+00,3.171916059708079620e-04,3.761923034716515701e+01,-8.761095855131525667e+00
8.454721923876620622e+02,-1.704312306157834769e+02,-1.600062321706354140e+01,1.700281196325456712e+00,2.801268029432955192e-04,3.715082734199972236e+01,-8.835808709988727472e+00
8.474709446155288788e+02,-1.724131919837712417e+02,-1.625923997160422374e+01,1.700803163759376346e+00,2.421736142802467459e-04,3.667237090108688591e+01,-8.910380523576986178e+00
8.494696968433956954e+02,-1.743950153250639517e+02,-1.651881449476814723e+01,1.701249462171091409e+00,2.044515527714945639e-04,3.618347000581346862e+01,-8.983556342841781728e+00
8.514684490712625120e+02,-1.763767670033609818e+02,-1.677920342890563532e+01,1.701620494653251825e+00,1.667758106036251048e-04,3.568377355539571738e+01,-9.055551052114472199e+00
8.534672012991293286e+02,-1.783584030717175324e+02,-1.704024914166075888e+01,1.701916079456309738e+00,1.289967110640995651e-04,3.517288855742172160e+01,-9.126528693889909505e+00
8.554659535269961452e+02,-1.803400016568434694e+02,-1.730180970419597841e+01,1.702136123334348383e+00,9.116741619177432508e-05,3.465037879091081408e+01,-9.196442332273441878e+00
8.574647057548629618e+02,-1.823215216022209688e+02,-1.756372726304833520e+01,1.702280513271539064e+00,5.328814707801982954e-05,3.411577246895402737e+01,-9.265304890448643249e+00
8.594634579827297785e+02,-1.843030099958657786e+02,-1.782585535427118373e+01,1.702349070793799157e+00,1.530824441823318077e-05,3.356855423711516551e+01,-9.333322587576128981e+00
8.614622102105965951e+02,-1.862845563743525474e+02,-1.808805276775465742e+01,1.702341630076944945e+00,-2.277663380749395244e-05,3.300814800832527141e+01,-9.359962846193530694e+00
8.634609624384634117e+02,-1.882660226713018972e+02,-1.835014778328404006e+01,1.702257976855285904e+00,-6.096915163907652458e-05,3.243641998982544550e+01,-9.361695256881137794e+00
8.654597146663302283e+02,-1.902475447009856850e+02,-1.861200441647231330e+01,1.702097781935506760e+00,-9.933755584624242088e-05,3.185432346250262015e+01,-9.366563497634039948e+00
8.674584668941970449e+02,-1.922292128816205832e+02,-1.887348002447284756e+01,1.701860852889351072e+00,-1.377289595502997790e-04,3.126107873917726465e+01,-9.374766303474981299e+00
8.694572191220638615e+02,-1.942108085677215001e+02,-1.913439131858504538e+01,1.701548655295322732e+00,-1.704676473178702784e-04,3.065582120686767809e+01,-9.390737777585600909e+00
8.714559713499306781e+02,-1.961925425978947146e+02,-1.939463980073977112e+01,1.701191234982871947e+00,-1.871886854149240067e-04,3.003730776482661824e+01,-9.421600226023372215e+00
8.734547235777974947e+02,-1.981744767667798044e+02,-1.965418757557914731e+01,1.700853732108854821e+00,-1.337404973695984726e-04,2.940368971532729248e+01,-9.504802235045024972e+00
8.754534758056643113e+02,-2.001563176646903059e+02,-1.991318533611804753e+01,1.700662821874896480e+00,-5.481218980530884970e-05,2.875033007792753281e+01,-9.604144827518508620e+00
8.774522280335311279e+02,-2.021382532344967444e+02,-2.017197813497471515e+01,1.700641679302938414e+00,3.370089086857926364e-05,2.807470156294218100e+01,-9.593486851683330485e+00
8.794509802613979446e+02,-2.041202173233883741e+02,-2.043094936515121063e+01,1.700873500218181178e+00,2.219068856621340307e-04,2.738318574258009974e+01,-9.471520152746244037e+00
8.814497324892647612e+02,-2.061019690138899136e+02,-2.069079184753698541e+01,1.701557195159159264e+00,5.204987186660991680e-04,2.668288622693332357e+01,-9.244213418333721677e+00
8.834484847171315778e+02,-2.080835287650351688e+02,-2.095278697415378133e+01,1.703117227905886821e+00,1.041211128332389206e-03,2.598119768351579140e+01,-8.820739100674776623e+00
8.854472369449983944e+02,-2.100656579538983522e+02,-2.121922503105900049e+01,1.706046235631669461e+00,1.987377654149258439e-03,2.529351081230351994e+01,-8.295401849446617959e+00
8.874459891728652110e+02,-2.120453230807436285e+02,-2.149336538712462286e+01,1.711151521858870872e+00,3.232259181149849808e-03,2.462926680510102173e+01,-7.628163988113088934e+00
8.894447414007320276e+02,-2.140230771379140720e+02,-2.178041901305423877e+01,1.719262947354318172e+00,4.890509662439665971e-03,2.400223247586153619e+01,-6.824660479712942873e+00
8.914434936285988442e+02,-2.159985774214300704e+02,-2.208707403354664578e+01,1.731044196949371283e+00,6.984590864479897111e-03,2.342702612686425567e+01,-6.008202658630399817e+00
8.934422458564656608e+02,-2.179680426122583015e+02,-2.242101287724945280e+01,1.747220753227706425e+00,9.258363213151529769e-03,2.290868255159940148e+01,-5.195604078195184883e+00
8.954409980843324774e+02,-2.199318873583155778e+02,-2.279153346372294919e+01,1.768127826326558960e+00,1.165328237789731505e-02,2.245079699692511355e+01,-4.441409250883931570e+00
8.974397503121992941e+02,-2.218853410067156062e+02,-2.320740324579027458e+01,1.793767753180784297e+00,1.400931689324154579e-02,2.205184193048273755e+01,-3.768548394188233619e+00
8.994385025400661107e+02,-2.238262964146080947e+02,-2.367768204797685172e+01,1.823987092942322974e+00,1.623094306287931748e-02,2.170757802081064369e+01,-3.229879746368286675e+00
9.014372547679329273e+02,-2.257538148381222527e+02,-2.421134344654391057e+01,1.858443660022713217e+00,1.815081722242070650e-02,2.140811726546709437e+01,-2.805024636763263857e+00
9.034360069957997439e+02,-2.276536077806602520e+02,-2.481214352560754222e+01,1.896284371220487763e+00,1.979220111404599719e-02,2.114460655505527598e+01,-2.513902817503770759e+00
9.054347592236665605e+02,-2.295324032314984208e+02,-2.548886142979867842e+01,1.937187019025593315e+00,2.108808360805336513e-02,2.090562241727889514e+01,-2.511090637787368518e+00
9.074335114515333771e+02,-2.313848543944448579e+02,-2.624539168809806000e+01,1.979995548869267985e+00,2.152905488244979612e-02,2.066414655001575085e+01,-2.468706398559289195e+00
9.094322636794001937e+02,-2.331887295111459650e+02,-2.707287966979757243e+01,2.020970264519850623e+00,1.936108578124600202e-02,2.042396356764252019e+01,-3.412512136801210350e+00
9.114310159072670103e+02,-2.349852802177573778e+02,-2.798277455849718720e+01,2.057409601178965985e+00,1.693213182697448846e-02,2.008722866251790862e+01,-4.504399323178870596e+00
9.134297681351338269e+02,-2.367316987119891962e+02,-2.894361322398623670e+01,2.089719709890470511e+00,1.565935619365073708e-02,1.963390941650363075e+01,-5.218000956871506446e+00
9.154285203630005299e+02,-2.384626564335354146e+02,-2.996826610174219141e+01,2.120725332878734548e+00,1.531041373316014385e-02,1.909532447748282991e+01,-5.648102930694219204e+00
9.174272725908673465e+02,-2.401514122228388999e+02,-3.103963677752381756e+01,2.151723734877091232e+00,1.583875040250983662e-02,1.849467762001983573e+01,-5.826584804390717132e+00
9.194260248187341631e+02,-2.418192340133179528e+02,-3.217371744346778684e+01,2.184367475933496117e+00,1.647574650138321217e-02,1.785388757529297266e+01,-6.019282248384302925e+00
9.214247770466009797e+02,-2.434212121357557521e+02,-3.334245462971536256e+01,2.218290184819016631e+00,1.785921104979612539e-02,1.716680500101769624e+01,-6.048941516701338728e+00
9.234235292744677963e+02,-2.450163243023253870e+02,-3.459543804755370644e+01,2.255352267977687397e+00,1.893449170440651003e-02,1.644744731797248960e+01,-6.198219571275681794e+00
9.254222815023346129e+02,-2.465491141773667039e+02,-3.589746122119236560e+01,2.294640530500053011e+00,1.905517565110083703e-02,1.567613195031511886e+01,-6.565792596197424835e+00
9.274210337302014295e+02,-2.480047894092708418e+02,-3.723147386723135810e+01,2.329520394096354696e+00,1.545842116262376685e-02,1.481534096013211510e+01,-7.619260441946051010e+00
9.294197859580682461e+02,-2.494242004807885849e+02,-3.860902185759270111e+01,2.348246525410467189e+00,8.746314243846598554e-04,1.374904724695111469e+01,-1.179028320907300614e-01
9.314185381859350628e+02,-2.508727445072832438e+02,-3.997851333820297270e+01,2.283696710690263032e+00,-6.696233341794481653e-02,1.373189655882492133e+01,-1.178033967871115889e-01
9.334172904138018794e+02,-2.524401811183992379e+02,-4.119835317385807372e+01,2.197456737799681648e+00,-1.856788153401095834e-02,1.371473891471181794e+01,7.196704264577714838e+00
9.354160426416686960e+02,-2.540724253944311215e+02,-4.235904124461672637e+01,2.188208500083239194e+00,5.384459595472936878e-03,1.472626635854985899e+01,7.128147356533157897e+00
9.374147948695355126e+02,-2.556730956243908395e+02,-4.351526261992542288e+01,2.206708721196404710e+00,1.243298737106168783e-02,1.566389867439854733e+01,7.063456490228945839e+00
9.394135470974023292e+02,-2.572713760791426694e+02,-4.472952751058598864e+01,2.234867744820368429e+00,1.449405825304903549e-02,1.654067472851078691e+01,6.851845682224470657e+00
9.414122993252691458e+02,-2.588433169990572082e+02,-4.599807252391128998e+01,2.265041359466742676e+00,1.525990251309415624e-02,1.734889633720505486e+01,6.232957649236213982e+00
9.434110515531359624e+02,-2.603569871012412023e+02,-4.729703583323831140e+01,2.294764263138459714e+00,1.463866317083115445e-02,1.805271392600868197e+01,6.002721254876314916e+00
9.454098037810027790e+02,-2.618371129330762415e+02,-4.864463707238070356e+01,2.323983166091181385e+00,1.468386906397786684e-02,1.870551750305783045e+01,5.620097067697182425e+00
9.474085560088695956e+02,-2.632785358724712523e+02,-5.003683671671436173e+01,2.353817339195560798e+00,1.512422367076029193e-02,1.929670303774657469e+01,5.139052740643196060e+00
9.494073082367364123e+02,-2.646736575225352226e+02,-5.146831458047915220e+01,2.384448861980061452e+00,1.558764254638822164e-02,1.982186001252024710e+01,4.667000965301702387e+00
9.514060604646032289e+02,-2.660258215345133408e+02,-5.294540849664606696e+01,2.416535894339673973e+00,1.661493710869015039e-02,2.028700301941259809e+01,4.018401347045781336e+00
9.534048126924700455e+02,-2.673240370695420438e+02,-5.446202396154142633e+01,2.451263299094889270e+00,1.824679627534182141e-02,2.067912156740216645e+01,3.169885102896500939e+00
9.554035649203368621e+02,-2.685708276772767817e+02,-5.602970476419181978e+01,2.488155080751194959e+00,1.834733708261124252e-02,2.098327187600613186e+01,2.905701477220345108e+00
9.574023171482036787e+02,-2.697548352867335097e+02,-5.763589623642120330e+01,2.524437381384624146e+00,1.790818079121640066e-02,2.125825141502964755e+01,2.861901739441136794e+00
9.594010693760704953e+02,-2.708819609134485518e+02,-5.928504909881759488e+01,2.559391276418010452e+00,1.705969428338940247e-02,2.152565256106996117e+01,2.987576750197327602e+00
9.613998216039373119e+02,-2.719531963018521878e+02,-6.097316801251773910e+01,2.592578904227404113e+00,1.613061969312102467e-02,2.180129742814995453e+01,3.153259591629942626e+00
9.633985738318041285e+02,-2.729683666661049415e+02,-6.269299732798091895e+01,2.623791841569440564e+00,1.510874533666410266e-02,2.208849788505962053e+01,3.364987118148615952e+00
9.653973260596709451e+02,-2.739318362413487762e+02,-6.444382777864318257e+01,2.652886452937879724e+00,1.399561666182990750e-02,2.239091980729171993e+01,3.624046191646972837e+00
9.673960782875377618e+02,-2.748460099730845059e+02,-6.622097258777208140e+01,2.679699972624962623e+00,1.283203505889913588e-02,2.271212078638765064e+01,3.915829209786483300e+00
9.693948305154045784e+02,-2.757142295085300816e+02,-6.802077004825754614e+01,2.704152786379617091e+00,1.164014096014275544e-02,2.305415310371377302e+01,4.233775410225771196e+00
9.713935827432713950e+02,-2.765405186591743814e+02,-6.984064236600710274e+01,2.726220634132010101e+00,1.043944836572787728e-02,2.341833707581365331e+01,4.572394190006946246e+00
9.733923349711382116e+02,-2.773285197242076947e+02,-7.167700645245773217e+01,2.745864896278936484e+00,9.217751656588104789e-03,2.380539177464533296e+01,4.940730366011527153e+00
9.753910871990050282e+02,-2.780828182208421140e+02,-7.352821681548225285e+01,2.763072050256729639e+00,8.019235015056108695e-03,2.421667337181267854e+01,5.321299688935332561e+00
9.773898394268718448e+02,-2.788072446796151667e+02,-7.539111491361431661e+01,2.777994765315274783e+00,6.915911960397725169e-03,2.465196114741937095e+01,5.680786279980804210e+00
9.793885916547386614e+02,-2.795057696066876360e+02,-7.726395539759171527e+01,2.790944690704788123e+00,6.113610613907255117e-03,2.510832843659983737e+01,5.911883598581941790e+00
9.813873438826054780e+02,-2.801813486448890558e+02,-7.914519151324006430e+01,2.802462173719189487e+00,5.399900844219838146e-03,2.557461510770549040e+01,6.033750403037387855e+00
9.833860961104722946e+02,-2.808365588495989300e+02,-8.103348050477913489e+01,2.812494784298389394e+00,4.638756106306068071e-03,2.604190626717261736e+01,5.971946322015106112e+00
9.853848483383391113e+02,-2.814742400228852262e+02,-8.292779121052444680e+01,2.821011253298729926e+00,3.885395137707085573e-03,2.649629717639545845e+01,5.911586679823034096e+00
9.873836005662058142e+02,-2.820971941311246951e+02,-8.482700921870934962e+01,2.828028340443020650e+00,3.134370715913519477e-03,2.693854781076568727e+01,5.852591870077852754e+00
9.893823527940726308e+02,-2.827082378654805552e+02,-8.673008255353275331e+01,2.833534810617369448e+00,2.375481829048153946e-03,2.736934636105026541e+01,5.794889663750481645e+00
9.913811050219394474e+02,-2.833102605339725528e+02,-8.863610198996701683e+01,2.837522837476015525e+00,1.614171900791293735e-03,2.778931840622333027e+01,5.738414273451092562e+00
9.933798572498062640e+02,-2.839060904402215328e+02,-9.054392457206677136e+01,2.839986779295033514e+00,8.506068432654440795e-04,2.819903463080658312e+01,5.683105565600944153e+00
9.953786094776730806e+02,-2.844987053843912577e+02,-9.245284648327641719e+01,2.840919832726226169e+00,8.276078222796201056e-05,2.859901735952344382e+01,5.628908392841201369e+00
9.973773617055398972e+02,-2.850910246051140007e+02,-9.436192763511849080e+01,2.840315536716025768e+00,-6.881168272688354759e-04,2.898974612361450909e+01,5.575772024943778327e+00
9.993761139334067138e+02,-2.856859008153204513e+02,-9.626997175542456375e+01,2.838167719345293882e+00,-1.461620380814482442e-03,2.937166242869971100e+01,5.681778133812855902e-01
